Event,Detector,WindowType,Domain,RatioCategory,RatioValue
GW190412-v2,H1,ON,AMP_P2D,AMP,-1.3066273414996046
GW190412-v2,H1,ON,AMP_P2D,AMP,-1.177294300315309
GW190412-v2,H1,ON,AMP_P2D,AMP,-1.050518151505428
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.9387559578223149
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.8463767678083047
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.7494463763271138
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.6710143239151244
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.5939373716864593
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.5167160887531826
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.4551214949859123
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.38680818844584935
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.32546691442413705
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.26956130350259006
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.21642366288854406
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.1628666148688688
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.11679327074524021
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.06596591781061405
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.09404265144061773
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.1375392676982865
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.1853110977738593
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.23555609156799942
GW190412-v2,H1,ON,AMP_P2D,AMP,-0.27908735494912257
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0144340118610577
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0218749093541726
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0068055424828597
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0188983281350068
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9998803872215325
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0099121834040108
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0001818957262485
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0036816890344191
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9954793843957571
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0003421648156252
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9866085292475649
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9977253802498807
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9823163658753099
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9908670328236896
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9767457487777101
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9872918064159111
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9725129840663511
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9782863983912502
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9667539298983675
GW190412-v2,H1,ON,AMP_D2D,AMP,0.974690226825878
GW190412-v2,H1,ON,AMP_D2D,AMP,0.8461659539081449
GW190412-v2,H1,ON,AMP_D2D,AMP,0.8092021313015778
GW190412-v2,H1,ON,AMP_D2D,AMP,0.763036785176244
GW190412-v2,H1,ON,AMP_D2D,AMP,0.6703462295747968
GW190412-v2,H1,ON,AMP_D2D,AMP,0.4821097506528063
GW190412-v2,H1,ON,AMP_D2D,AMP,0.41888592538936387
GW190412-v2,H1,ON,AMP_D2D,AMP,1.862288929066022
GW190412-v2,H1,ON,AMP_D2D,AMP,1.5448032886931786
GW190412-v2,H1,ON,AMP_D2D,AMP,1.2732273375065029
GW190412-v2,H1,ON,AMP_D2D,AMP,1.1186770025651638
GW190412-v2,H1,ON,AMP_D2D,AMP,1.1288523305237308
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0991802937294546
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0901543323354983
GW190412-v2,H1,ON,AMP_D2D,AMP,1.08094852662785
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0694057888801742
GW190412-v2,H1,ON,AMP_D2D,AMP,1.065704391997978
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0579107980196254
GW190412-v2,H1,ON,AMP_D2D,AMP,1.049916901944791
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0487988503609904
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0428460467753646
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0375714206007185
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0362994182087897
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0281241209906924
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0267746322754878
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0243354031587892
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0158826324309838
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0222817882164241
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0064304495303682
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0195786948400885
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9999046302695596
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0097352976602594
GW190412-v2,H1,ON,AMP_D2D,AMP,0.998815708204494
GW190412-v2,H1,ON,AMP_D2D,AMP,1.003764554058497
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9931127631202121
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9994150134343676
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9861733303167743
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9962761109798876
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9784455870755379
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9908514950112834
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9736552342124275
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9823383327401374
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9667230034700314
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9746146955917968
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9695635519667037
GW190412-v2,H1,ON,AMP_D2D,AMP,0.8024820250224705
GW190412-v2,H1,ON,AMP_D2D,AMP,0.743130236910325
GW190412-v2,H1,ON,AMP_D2D,AMP,0.8105526964620785
GW190412-v2,H1,ON,AMP_D2D,AMP,0.7924134222703942
GW190412-v2,H1,ON,AMP_D2D,AMP,0.6971853315446711
GW190412-v2,H1,ON,AMP_D2D,AMP,0.37007550675820206
GW190412-v2,H1,ON,AMP_D2D,AMP,41.982859380037695
GW190412-v2,H1,ON,AMP_D2D,AMP,2.041217498024863
GW190412-v2,H1,ON,AMP_D2D,AMP,1.469170984473205
GW190412-v2,H1,ON,AMP_D2D,AMP,1.269905881695401
GW190412-v2,H1,ON,AMP_D2D,AMP,1.111480581064895
GW190412-v2,H1,ON,AMP_D2D,AMP,1.1277401460113832
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0962612409881134
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0895073419779928
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0798420041928447
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0868831382573003
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0551791908008148
GW190412-v2,H1,ON,AMP_D2D,AMP,1.071519529231863
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0448366790007586
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0523311310138617
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0437467221183154
GW190412-v2,H1,ON,AMP_D2D,AMP,1.035457036611455
GW190412-v2,H1,ON,AMP_D2D,AMP,1.043025261883973
GW190412-v2,H1,ON,AMP_D2D,AMP,1.032187831818574
GW190412-v2,H1,ON,AMP_D2D,AMP,1.030561021590369
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0272180703990286
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0291806876280947
GW190412-v2,H1,ON,AMP_D2D,AMP,1.015855457289387
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0300537653730086
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0042637351490638
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0248130455638258
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9993792533496807
GW190412-v2,H1,ON,AMP_D2D,AMP,1.015815844639229
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9997058134254521
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0119566700771598
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9931591952876294
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0123407851431847
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9826843403536321
GW190412-v2,H1,ON,AMP_D2D,AMP,1.0073749119446236
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9834775930528638
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9923574791930291
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9879393504243408
GW190412-v2,H1,ON,AMP_D2D,AMP,0.98156671106317
GW190412-v2,H1,ON,AMP_D2D,AMP,0.983093044706152
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9797787164680046
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9729722501498924
GW190412-v2,H1,ON,AMP_D2D,AMP,0.975975148411513
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9684670286998512
GW190412-v2,H1,ON,AMP_D2D,AMP,0.9691016619888777
GW190412-v2,H1,ON,AMP_D2D,AMP,0.834285170316832
GW190412-v2,H1,ON,AMP_D2D,AMP,0.7498492618649811
GW190412-v2,H1,ON,AMP_D2D,AMP,0.8387285514202987
GW190412-v2,H1,ON,AMP_D2D,AMP,0.1282855546911167
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,2.0
GW190412-v2,H1,ON,TIME_P2P,TIME,3.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.5
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,0.75
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.4444444444444444
GW190412-v2,H1,ON,TIME_P2P,TIME,2.0
GW190412-v2,H1,ON,TIME_P2P,TIME,31.875
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2P,TIME,1.0
GW190412-v2,H1,ON,TIME_P2P,TIME,66.75
GW190412-v2,H1,ON,TIME_P2P,TIME,0.8
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9938650306748467
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0061728395061729
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9938650306748467
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0061728395061729
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.01840490797546
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0120481927710843
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9880952380952381
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0120481927710843
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9880952380952381
GW190412-v2,H1,ON,TIME_P2D,TIME,1.036144578313253
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0174418604651163
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0285714285714285
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0166666666666666
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.005464480874317
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9945652173913043
GW190412-v2,H1,ON,TIME_P2D,TIME,1.005464480874317
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9945652173913043
GW190412-v2,H1,ON,TIME_P2D,TIME,1.005464480874317
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9728260869565217
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9776536312849162
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9771428571428571
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9766081871345029
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9760479041916168
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9693251533742331
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9746835443037974
GW190412-v2,H1,ON,TIME_P2D,TIME,0.974025974025974
GW190412-v2,H1,ON,TIME_P2D,TIME,0.98
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9931972789115646
GW190412-v2,H1,ON,TIME_P2D,TIME,0.773972602739726
GW190412-v2,H1,ON,TIME_P2D,TIME,1.008849557522124
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9912280701754386
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.008849557522124
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9912280701754386
GW190412-v2,H1,ON,TIME_P2D,TIME,1.008849557522124
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9912280701754386
GW190412-v2,H1,ON,TIME_P2D,TIME,1.008849557522124
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9912280701754386
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0176991150442478
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9826086956521739
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0176991150442478
GW190412-v2,H1,ON,TIME_P2D,TIME,0.991304347826087
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0068493150684932
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9863945578231292
GW190412-v2,H1,ON,TIME_P2D,TIME,1.006896551724138
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9931506849315068
GW190412-v2,H1,ON,TIME_P2D,TIME,1.006896551724138
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0068493150684932
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9931972789115646
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0068493150684932
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9931972789115646
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9726027397260274
GW190412-v2,H1,ON,TIME_P2D,TIME,0.971830985915493
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0082644628099173
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9918032786885246
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0
GW190412-v2,H1,ON,TIME_P2D,TIME,0.9929577464788732
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0141843971631206
GW190412-v2,H1,ON,TIME_P2D,TIME,0.986013986013986
GW190412-v2,H1,ON,TIME_P2D,TIME,1.0141843971631206
GW190412-v2,H1,ON,TIME_P2D,TIME,0.993006993006993
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.125
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.5
GW190412-v2,H1,ON,TIME_D2D,TIME,66.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.5
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,66.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,0.8
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,H1,ON,TIME_D2D,TIME,1.0
GW190412-v2,L1,ON,AMP_P2P,AMP,5.707979935745009
GW190412-v2,L1,ON,AMP_P2P,AMP,1.8034163403916967
GW190412-v2,L1,ON,AMP_P2P,AMP,1.1287802499992046
GW190412-v2,L1,ON,AMP_P2P,AMP,1.1049341710106388
GW190412-v2,L1,ON,AMP_P2P,AMP,1.0779860979189948
