Event,Detector,Constant,Count,RankWithinEvent
GW190728_064510-v1,L1,Two Pi,0,47
GW190728_064510-v2,H1,Catalan’s Constant,123,1
GW190728_064510-v2,H1,Apéry’s Constant (zeta(3)),91,2
GW190728_064510-v2,H1,Golden Ratio Conjugate,28,3
GW190728_064510-v2,H1,Plastic Constant,19,4
GW190728_064510-v2,H1,Euler–Mascheroni Constant,17,5
GW190728_064510-v2,H1,Golden Ratio,16,6
GW190728_064510-v2,H1,Fine-Structure Constant,10,7
GW190728_064510-v2,H1,Proton Mass (kg),9,8
GW190728_064510-v2,H1,Planck Mass (kg),9,9
GW190728_064510-v2,H1,Planck Length (m),9,10
GW190728_064510-v2,H1,Planck Constant (J·s),9,11
GW190728_064510-v2,H1,Planck Charge (C),9,12
GW190728_064510-v2,H1,Reduced Planck Constant (J·s),9,13
GW190728_064510-v2,H1,Neutron Mass (kg),9,14
GW190728_064510-v2,H1,Muon Mass (kg),9,15
GW190728_064510-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),9,16
GW190728_064510-v2,H1,Absolute Zero (K),9,17
GW190728_064510-v2,H1,Critical Density (kg/m^3),9,18
GW190728_064510-v2,H1,Square Root of 2,9,19
GW190728_064510-v2,H1,Tau Mass (kg),9,20
GW190728_064510-v2,H1,Baryon-to-Photon Ratio,9,21
GW190728_064510-v2,H1,Boltzmann Constant (J/K),9,22
GW190728_064510-v2,H1,Planck Time (s),9,23
GW190728_064510-v2,H1,Electron Mass (kg),9,24
GW190728_064510-v2,H1,Elementary Charge (C),9,25
GW190728_064510-v2,H1,Square Root of 3,3,26
GW190728_064510-v2,H1,Pi,3,27
GW190728_064510-v2,H1,Square Root of 5,3,28
GW190728_064510-v2,H1,Feigenbaum Alpha,2,29
GW190728_064510-v2,H1,Phi Squared,1,30
GW190728_064510-v2,H1,Cosmic Microwave Background Temp (K),1,31
GW190728_064510-v2,H1,Euler’s Number,1,32
GW190728_064510-v2,H1,Feigenbaum Delta,1,33
GW190728_064510-v2,H1,Speed of Light (m/s),0,34
GW190728_064510-v2,H1,Solar Mass (kg),0,35
GW190728_064510-v2,H1,Solar Radius (m),0,36
GW190728_064510-v2,H1,Hubble Constant (km/s/Mpc),0,37
GW190728_064510-v2,H1,Planck Temperature (K),0,38
GW190728_064510-v2,H1,Parsec (m),0,39
GW190728_064510-v2,H1,Khinchin’s Constant,0,40
GW190728_064510-v2,H1,Gas Constant R (J/(mol·K)),0,41
GW190728_064510-v2,H1,Earth Radius (m),0,42
GW190728_064510-v2,H1,Earth Mass (kg),0,43
GW190728_064510-v2,H1,Coulomb Constant (N m^2 C^-2),0,44
GW190728_064510-v2,H1,Avogadro Constant (1/mol),0,45
GW190728_064510-v2,H1,Astronomical Unit (m),0,46
GW190728_064510-v2,H1,Two Pi,0,47
GW190728_064510-v2,L1,Golden Ratio Conjugate,77,1
GW190728_064510-v2,L1,Euler–Mascheroni Constant,74,2
GW190728_064510-v2,L1,Golden Ratio,73,3
GW190728_064510-v2,L1,Catalan’s Constant,53,4
GW190728_064510-v2,L1,Apéry’s Constant (zeta(3)),31,5
GW190728_064510-v2,L1,Plastic Constant,14,6
GW190728_064510-v2,L1,Absolute Zero (K),8,7
GW190728_064510-v2,L1,Fine-Structure Constant,8,8
GW190728_064510-v2,L1,Planck Length (m),8,9
GW190728_064510-v2,L1,Planck Constant (J·s),8,10
GW190728_064510-v2,L1,Planck Charge (C),8,11
GW190728_064510-v2,L1,Planck Time (s),8,12
GW190728_064510-v2,L1,Neutron Mass (kg),8,13
GW190728_064510-v2,L1,Muon Mass (kg),8,14
GW190728_064510-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),8,15
GW190728_064510-v2,L1,Proton Mass (kg),8,16
GW190728_064510-v2,L1,Reduced Planck Constant (J·s),8,17
GW190728_064510-v2,L1,Critical Density (kg/m^3),8,18
GW190728_064510-v2,L1,Square Root of 2,8,19
GW190728_064510-v2,L1,Tau Mass (kg),8,20
GW190728_064510-v2,L1,Baryon-to-Photon Ratio,8,21
GW190728_064510-v2,L1,Boltzmann Constant (J/K),8,22
GW190728_064510-v2,L1,Planck Mass (kg),8,23
GW190728_064510-v2,L1,Electron Mass (kg),8,24
GW190728_064510-v2,L1,Elementary Charge (C),8,25
GW190728_064510-v2,L1,Square Root of 3,2,26
GW190728_064510-v2,L1,Square Root of 5,2,27
GW190728_064510-v2,L1,Khinchin’s Constant,1,28
GW190728_064510-v2,L1,Feigenbaum Alpha,1,29
GW190728_064510-v2,L1,Phi Squared,1,30
GW190728_064510-v2,L1,Speed of Light (m/s),0,31
GW190728_064510-v2,L1,Solar Radius (m),0,32
GW190728_064510-v2,L1,Solar Mass (kg),0,33
GW190728_064510-v2,L1,Planck Temperature (K),0,34
GW190728_064510-v2,L1,Hubble Constant (km/s/Mpc),0,35
GW190728_064510-v2,L1,Pi,0,36
GW190728_064510-v2,L1,Parsec (m),0,37
GW190728_064510-v2,L1,Gas Constant R (J/(mol·K)),0,38
GW190728_064510-v2,L1,Feigenbaum Delta,0,39
GW190728_064510-v2,L1,Euler’s Number,0,40
GW190728_064510-v2,L1,Earth Radius (m),0,41
GW190728_064510-v2,L1,Earth Mass (kg),0,42
GW190728_064510-v2,L1,Coulomb Constant (N m^2 C^-2),0,43
GW190728_064510-v2,L1,Cosmic Microwave Background Temp (K),0,44
GW190728_064510-v2,L1,Avogadro Constant (1/mol),0,45
GW190728_064510-v2,L1,Astronomical Unit (m),0,46
GW190728_064510-v2,L1,Two Pi,0,47
GW190731_140936-v1,H1,Catalan’s Constant,93,1
GW190731_140936-v1,H1,Apéry’s Constant (zeta(3)),62,2
GW190731_140936-v1,H1,Golden Ratio Conjugate,59,3
GW190731_140936-v1,H1,Golden Ratio,51,4
GW190731_140936-v1,H1,Euler–Mascheroni Constant,49,5
GW190731_140936-v1,H1,Absolute Zero (K),15,6
GW190731_140936-v1,H1,Planck Constant (J·s),15,7
GW190731_140936-v1,H1,Planck Length (m),15,8
GW190731_140936-v1,H1,Planck Mass (kg),15,9
GW190731_140936-v1,H1,Neutron Mass (kg),15,10
GW190731_140936-v1,H1,Muon Mass (kg),15,11
GW190731_140936-v1,H1,Planck Time (s),15,12
GW190731_140936-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),15,13
GW190731_140936-v1,H1,Proton Mass (kg),15,14
GW190731_140936-v1,H1,Reduced Planck Constant (J·s),15,15
GW190731_140936-v1,H1,Planck Charge (C),15,16
GW190731_140936-v1,H1,Elementary Charge (C),15,17
GW190731_140936-v1,H1,Electron Mass (kg),15,18
GW190731_140936-v1,H1,Critical Density (kg/m^3),15,19
GW190731_140936-v1,H1,Boltzmann Constant (J/K),15,20
GW190731_140936-v1,H1,Baryon-to-Photon Ratio,15,21
GW190731_140936-v1,H1,Tau Mass (kg),15,22
GW190731_140936-v1,H1,Fine-Structure Constant,12,23
GW190731_140936-v1,H1,Plastic Constant,10,24
GW190731_140936-v1,H1,Square Root of 2,9,25
GW190731_140936-v1,H1,Square Root of 3,4,26
GW190731_140936-v1,H1,Square Root of 5,2,27
GW190731_140936-v1,H1,Solar Radius (m),0,28
GW190731_140936-v1,H1,Speed of Light (m/s),0,29
GW190731_140936-v1,H1,Planck Temperature (K),0,30
GW190731_140936-v1,H1,Solar Mass (kg),0,31
GW190731_140936-v1,H1,Hubble Constant (km/s/Mpc),0,32
GW190731_140936-v1,H1,Pi,0,33
GW190731_140936-v1,H1,Phi Squared,0,34
GW190731_140936-v1,H1,Parsec (m),0,35
GW190731_140936-v1,H1,Khinchin’s Constant,0,36
GW190731_140936-v1,H1,Gas Constant R (J/(mol·K)),0,37
GW190731_140936-v1,H1,Feigenbaum Delta,0,38
GW190731_140936-v1,H1,Feigenbaum Alpha,0,39
GW190731_140936-v1,H1,Euler’s Number,0,40
GW190731_140936-v1,H1,Earth Radius (m),0,41
GW190731_140936-v1,H1,Earth Mass (kg),0,42
GW190731_140936-v1,H1,Coulomb Constant (N m^2 C^-2),0,43
GW190731_140936-v1,H1,Cosmic Microwave Background Temp (K),0,44
GW190731_140936-v1,H1,Avogadro Constant (1/mol),0,45
GW190731_140936-v1,H1,Astronomical Unit (m),0,46
GW190731_140936-v1,H1,Two Pi,0,47
GW190731_140936-v1,L1,Golden Ratio,58,1
GW190731_140936-v1,L1,Golden Ratio Conjugate,54,2
GW190731_140936-v1,L1,Euler–Mascheroni Constant,53,3
GW190731_140936-v1,L1,Catalan’s Constant,33,4
GW190731_140936-v1,L1,Apéry’s Constant (zeta(3)),29,5
GW190731_140936-v1,L1,Plastic Constant,13,6
GW190731_140936-v1,L1,Absolute Zero (K),12,7
GW190731_140936-v1,L1,Reduced Planck Constant (J·s),12,8
GW190731_140936-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),12,9
GW190731_140936-v1,L1,Neutron Mass (kg),12,10
GW190731_140936-v1,L1,Muon Mass (kg),12,11
GW190731_140936-v1,L1,Planck Time (s),12,12
GW190731_140936-v1,L1,Proton Mass (kg),12,13
GW190731_140936-v1,L1,Planck Charge (C),12,14
GW190731_140936-v1,L1,Planck Constant (J·s),12,15
GW190731_140936-v1,L1,Planck Length (m),12,16
GW190731_140936-v1,L1,Fine-Structure Constant,12,17
GW190731_140936-v1,L1,Planck Mass (kg),12,18
GW190731_140936-v1,L1,Elementary Charge (C),12,19
GW190731_140936-v1,L1,Electron Mass (kg),12,20
GW190731_140936-v1,L1,Critical Density (kg/m^3),12,21
GW190731_140936-v1,L1,Boltzmann Constant (J/K),12,22
GW190731_140936-v1,L1,Baryon-to-Photon Ratio,12,23
GW190731_140936-v1,L1,Tau Mass (kg),12,24
GW190731_140936-v1,L1,Square Root of 2,8,25
GW190731_140936-v1,L1,Khinchin’s Constant,4,26
GW190731_140936-v1,L1,Phi Squared,3,27
GW190731_140936-v1,L1,Square Root of 3,2,28
GW190731_140936-v1,L1,Euler’s Number,1,29
GW190731_140936-v1,L1,Cosmic Microwave Background Temp (K),1,30
GW190731_140936-v1,L1,Solar Radius (m),0,31
GW190731_140936-v1,L1,Speed of Light (m/s),0,32
GW190731_140936-v1,L1,Square Root of 5,0,33
GW190731_140936-v1,L1,Solar Mass (kg),0,34
GW190731_140936-v1,L1,Hubble Constant (km/s/Mpc),0,35
GW190731_140936-v1,L1,Planck Temperature (K),0,36
GW190731_140936-v1,L1,Pi,0,37
GW190731_140936-v1,L1,Parsec (m),0,38
GW190731_140936-v1,L1,Gas Constant R (J/(mol·K)),0,39
GW190731_140936-v1,L1,Feigenbaum Delta,0,40
GW190731_140936-v1,L1,Feigenbaum Alpha,0,41
GW190731_140936-v1,L1,Earth Radius (m),0,42
GW190731_140936-v1,L1,Earth Mass (kg),0,43
GW190731_140936-v1,L1,Coulomb Constant (N m^2 C^-2),0,44
GW190731_140936-v1,L1,Avogadro Constant (1/mol),0,45
GW190731_140936-v1,L1,Astronomical Unit (m),0,46
GW190731_140936-v1,L1,Two Pi,0,47
GW190731_140936-v2,H1,Catalan’s Constant,93,1
GW190731_140936-v2,H1,Apéry’s Constant (zeta(3)),62,2
GW190731_140936-v2,H1,Golden Ratio Conjugate,59,3
GW190731_140936-v2,H1,Golden Ratio,51,4
GW190731_140936-v2,H1,Euler–Mascheroni Constant,49,5
GW190731_140936-v2,H1,Absolute Zero (K),15,6
GW190731_140936-v2,H1,Planck Constant (J·s),15,7
GW190731_140936-v2,H1,Planck Length (m),15,8
GW190731_140936-v2,H1,Planck Mass (kg),15,9
GW190731_140936-v2,H1,Neutron Mass (kg),15,10
GW190731_140936-v2,H1,Muon Mass (kg),15,11
GW190731_140936-v2,H1,Planck Time (s),15,12
GW190731_140936-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),15,13
GW190731_140936-v2,H1,Proton Mass (kg),15,14
GW190731_140936-v2,H1,Reduced Planck Constant (J·s),15,15
GW190731_140936-v2,H1,Planck Charge (C),15,16
GW190731_140936-v2,H1,Elementary Charge (C),15,17
GW190731_140936-v2,H1,Electron Mass (kg),15,18
GW190731_140936-v2,H1,Critical Density (kg/m^3),15,19
GW190731_140936-v2,H1,Boltzmann Constant (J/K),15,20
GW190731_140936-v2,H1,Baryon-to-Photon Ratio,15,21
GW190731_140936-v2,H1,Tau Mass (kg),15,22
GW190731_140936-v2,H1,Fine-Structure Constant,12,23
GW190731_140936-v2,H1,Plastic Constant,10,24
GW190731_140936-v2,H1,Square Root of 2,9,25
GW190731_140936-v2,H1,Square Root of 3,4,26
GW190731_140936-v2,H1,Square Root of 5,2,27
GW190731_140936-v2,H1,Solar Radius (m),0,28
GW190731_140936-v2,H1,Speed of Light (m/s),0,29
GW190731_140936-v2,H1,Planck Temperature (K),0,30
GW190731_140936-v2,H1,Solar Mass (kg),0,31
GW190731_140936-v2,H1,Hubble Constant (km/s/Mpc),0,32
GW190731_140936-v2,H1,Pi,0,33
GW190731_140936-v2,H1,Phi Squared,0,34
GW190731_140936-v2,H1,Parsec (m),0,35
GW190731_140936-v2,H1,Khinchin’s Constant,0,36
GW190731_140936-v2,H1,Gas Constant R (J/(mol·K)),0,37
GW190731_140936-v2,H1,Feigenbaum Delta,0,38
GW190731_140936-v2,H1,Feigenbaum Alpha,0,39
GW190731_140936-v2,H1,Euler’s Number,0,40
GW190731_140936-v2,H1,Earth Radius (m),0,41
GW190731_140936-v2,H1,Earth Mass (kg),0,42
GW190731_140936-v2,H1,Coulomb Constant (N m^2 C^-2),0,43
GW190731_140936-v2,H1,Cosmic Microwave Background Temp (K),0,44
GW190731_140936-v2,H1,Avogadro Constant (1/mol),0,45
GW190731_140936-v2,H1,Astronomical Unit (m),0,46
GW190731_140936-v2,H1,Two Pi,0,47
GW190731_140936-v2,L1,Golden Ratio,58,1
GW190731_140936-v2,L1,Golden Ratio Conjugate,54,2
GW190731_140936-v2,L1,Euler–Mascheroni Constant,53,3
GW190731_140936-v2,L1,Catalan’s Constant,33,4
GW190731_140936-v2,L1,Apéry’s Constant (zeta(3)),29,5
GW190731_140936-v2,L1,Plastic Constant,13,6
GW190731_140936-v2,L1,Absolute Zero (K),12,7
GW190731_140936-v2,L1,Reduced Planck Constant (J·s),12,8
GW190731_140936-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),12,9
GW190731_140936-v2,L1,Neutron Mass (kg),12,10
GW190731_140936-v2,L1,Muon Mass (kg),12,11
GW190731_140936-v2,L1,Planck Time (s),12,12
GW190731_140936-v2,L1,Proton Mass (kg),12,13
GW190731_140936-v2,L1,Planck Charge (C),12,14
GW190731_140936-v2,L1,Planck Constant (J·s),12,15
GW190731_140936-v2,L1,Planck Length (m),12,16
GW190731_140936-v2,L1,Fine-Structure Constant,12,17
GW190731_140936-v2,L1,Planck Mass (kg),12,18
GW190731_140936-v2,L1,Elementary Charge (C),12,19
GW190731_140936-v2,L1,Electron Mass (kg),12,20
GW190731_140936-v2,L1,Critical Density (kg/m^3),12,21
GW190731_140936-v2,L1,Boltzmann Constant (J/K),12,22
GW190731_140936-v2,L1,Baryon-to-Photon Ratio,12,23
GW190731_140936-v2,L1,Tau Mass (kg),12,24
GW190731_140936-v2,L1,Square Root of 2,8,25
GW190731_140936-v2,L1,Khinchin’s Constant,4,26
GW190731_140936-v2,L1,Phi Squared,3,27
GW190731_140936-v2,L1,Square Root of 3,2,28
GW190731_140936-v2,L1,Euler’s Number,1,29
GW190731_140936-v2,L1,Cosmic Microwave Background Temp (K),1,30
GW190731_140936-v2,L1,Solar Radius (m),0,31
GW190731_140936-v2,L1,Speed of Light (m/s),0,32
GW190731_140936-v2,L1,Square Root of 5,0,33
GW190731_140936-v2,L1,Solar Mass (kg),0,34
GW190731_140936-v2,L1,Hubble Constant (km/s/Mpc),0,35
GW190731_140936-v2,L1,Planck Temperature (K),0,36
GW190731_140936-v2,L1,Pi,0,37
GW190731_140936-v2,L1,Parsec (m),0,38
GW190731_140936-v2,L1,Gas Constant R (J/(mol·K)),0,39
GW190731_140936-v2,L1,Feigenbaum Delta,0,40
GW190731_140936-v2,L1,Feigenbaum Alpha,0,41
GW190731_140936-v2,L1,Earth Radius (m),0,42
GW190731_140936-v2,L1,Earth Mass (kg),0,43
GW190731_140936-v2,L1,Coulomb Constant (N m^2 C^-2),0,44
GW190731_140936-v2,L1,Avogadro Constant (1/mol),0,45
GW190731_140936-v2,L1,Astronomical Unit (m),0,46
GW190731_140936-v2,L1,Two Pi,0,47
GW190803_022701-v1,H1,Apéry’s Constant (zeta(3)),67,1
GW190803_022701-v1,H1,Catalan’s Constant,62,2
GW190803_022701-v1,H1,Golden Ratio Conjugate,52,3
GW190803_022701-v1,H1,Euler–Mascheroni Constant,50,4
GW190803_022701-v1,H1,Golden Ratio,38,5
GW190803_022701-v1,H1,Plastic Constant,10,6
GW190803_022701-v1,H1,Square Root of 2,8,7
GW190803_022701-v1,H1,Muon Mass (kg),7,8
GW190803_022701-v1,H1,Gravitational Constant (m^3 kg^-1 s^-2),7,9
GW190803_022701-v1,H1,Neutron Mass (kg),7,10
GW190803_022701-v1,H1,Planck Time (s),7,11
GW190803_022701-v1,H1,Proton Mass (kg),7,12
GW190803_022701-v1,H1,Planck Charge (C),7,13
GW190803_022701-v1,H1,Planck Constant (J·s),7,14
GW190803_022701-v1,H1,Planck Length (m),7,15
GW190803_022701-v1,H1,Planck Mass (kg),7,16
GW190803_022701-v1,H1,Reduced Planck Constant (J·s),7,17
GW190803_022701-v1,H1,Absolute Zero (K),7,18
GW190803_022701-v1,H1,Critical Density (kg/m^3),7,19
GW190803_022701-v1,H1,Tau Mass (kg),7,20
GW190803_022701-v1,H1,Elementary Charge (C),7,21
GW190803_022701-v1,H1,Electron Mass (kg),7,22
GW190803_022701-v1,H1,Baryon-to-Photon Ratio,7,23
GW190803_022701-v1,H1,Boltzmann Constant (J/K),7,24
GW190803_022701-v1,H1,Fine-Structure Constant,6,25
GW190803_022701-v1,H1,Square Root of 3,5,26
GW190803_022701-v1,H1,Phi Squared,2,27
GW190803_022701-v1,H1,Khinchin’s Constant,2,28
GW190803_022701-v1,H1,Cosmic Microwave Background Temp (K),1,29
GW190803_022701-v1,H1,Pi,1,30
GW190803_022701-v1,H1,Square Root of 5,1,31
GW190803_022701-v1,H1,Euler’s Number,1,32
GW190803_022701-v1,H1,Solar Radius (m),0,33
GW190803_022701-v1,H1,Speed of Light (m/s),0,34
GW190803_022701-v1,H1,Solar Mass (kg),0,35
GW190803_022701-v1,H1,Hubble Constant (km/s/Mpc),0,36
GW190803_022701-v1,H1,Planck Temperature (K),0,37
GW190803_022701-v1,H1,Parsec (m),0,38
GW190803_022701-v1,H1,Gas Constant R (J/(mol·K)),0,39
GW190803_022701-v1,H1,Feigenbaum Delta,0,40
GW190803_022701-v1,H1,Feigenbaum Alpha,0,41
GW190803_022701-v1,H1,Earth Radius (m),0,42
GW190803_022701-v1,H1,Earth Mass (kg),0,43
GW190803_022701-v1,H1,Coulomb Constant (N m^2 C^-2),0,44
GW190803_022701-v1,H1,Avogadro Constant (1/mol),0,45
GW190803_022701-v1,H1,Astronomical Unit (m),0,46
GW190803_022701-v1,H1,Two Pi,0,47
GW190803_022701-v1,L1,Catalan’s Constant,40,1
GW190803_022701-v1,L1,Apéry’s Constant (zeta(3)),8,2
GW190803_022701-v1,L1,Absolute Zero (K),4,3
GW190803_022701-v1,L1,Planck Length (m),4,4
GW190803_022701-v1,L1,Planck Charge (C),4,5
GW190803_022701-v1,L1,Planck Mass (kg),4,6
GW190803_022701-v1,L1,Planck Time (s),4,7
GW190803_022701-v1,L1,Neutron Mass (kg),4,8
GW190803_022701-v1,L1,Muon Mass (kg),4,9
GW190803_022701-v1,L1,Plastic Constant,4,10
GW190803_022701-v1,L1,Gravitational Constant (m^3 kg^-1 s^-2),4,11
GW190803_022701-v1,L1,Golden Ratio,4,12
GW190803_022701-v1,L1,Proton Mass (kg),4,13
GW190803_022701-v1,L1,Fine-Structure Constant,4,14
GW190803_022701-v1,L1,Reduced Planck Constant (J·s),4,15
GW190803_022701-v1,L1,Planck Constant (J·s),4,16
GW190803_022701-v1,L1,Euler–Mascheroni Constant,4,17
GW190803_022701-v1,L1,Elementary Charge (C),4,18
GW190803_022701-v1,L1,Electron Mass (kg),4,19
GW190803_022701-v1,L1,Critical Density (kg/m^3),4,20
GW190803_022701-v1,L1,Boltzmann Constant (J/K),4,21
GW190803_022701-v1,L1,Baryon-to-Photon Ratio,4,22
GW190803_022701-v1,L1,Tau Mass (kg),4,23
GW190803_022701-v1,L1,Golden Ratio Conjugate,3,24
GW190803_022701-v1,L1,Square Root of 2,3,25
GW190803_022701-v1,L1,Square Root of 3,1,26
GW190803_022701-v1,L1,Square Root of 5,1,27
GW190803_022701-v1,L1,Feigenbaum Alpha,1,28
GW190803_022701-v1,L1,Solar Mass (kg),0,29
GW190803_022701-v1,L1,Solar Radius (m),0,30
GW190803_022701-v1,L1,Speed of Light (m/s),0,31
GW190803_022701-v1,L1,Planck Temperature (K),0,32
GW190803_022701-v1,L1,Hubble Constant (km/s/Mpc),0,33
GW190803_022701-v1,L1,Pi,0,34
GW190803_022701-v1,L1,Phi Squared,0,35
GW190803_022701-v1,L1,Parsec (m),0,36
GW190803_022701-v1,L1,Khinchin’s Constant,0,37
GW190803_022701-v1,L1,Gas Constant R (J/(mol·K)),0,38
GW190803_022701-v1,L1,Feigenbaum Delta,0,39
GW190803_022701-v1,L1,Euler’s Number,0,40
GW190803_022701-v1,L1,Earth Radius (m),0,41
GW190803_022701-v1,L1,Earth Mass (kg),0,42
GW190803_022701-v1,L1,Coulomb Constant (N m^2 C^-2),0,43
GW190803_022701-v1,L1,Cosmic Microwave Background Temp (K),0,44
GW190803_022701-v1,L1,Avogadro Constant (1/mol),0,45
GW190803_022701-v1,L1,Astronomical Unit (m),0,46
GW190803_022701-v1,L1,Two Pi,0,47
GW190803_022701-v2,H1,Catalan’s Constant,86,1
GW190803_022701-v2,H1,Apéry’s Constant (zeta(3)),59,2
GW190803_022701-v2,H1,Euler–Mascheroni Constant,42,3
GW190803_022701-v2,H1,Golden Ratio Conjugate,39,4
GW190803_022701-v2,H1,Golden Ratio,39,5
GW190803_022701-v2,H1,Plastic Constant,12,6
GW190803_022701-v2,H1,Square Root of 2,7,7
GW190803_022701-v2,H1,Fine-Structure Constant,7,8
GW190803_022701-v2,H1,Absolute Zero (K),6,9
GW190803_022701-v2,H1,Proton Mass (kg),6,10
GW190803_022701-v2,H1,Planck Charge (C),6,11
GW190803_022701-v2,H1,Planck Mass (kg),6,12
GW190803_022701-v2,H1,Neutron Mass (kg),6,13
GW190803_022701-v2,H1,Muon Mass (kg),6,14
GW190803_022701-v2,H1,Planck Time (s),6,15
GW190803_022701-v2,H1,Gravitational Constant (m^3 kg^-1 s^-2),6,16
GW190803_022701-v2,H1,Reduced Planck Constant (J·s),6,17
GW190803_022701-v2,H1,Planck Length (m),6,18
GW190803_022701-v2,H1,Elementary Charge (C),6,19
GW190803_022701-v2,H1,Electron Mass (kg),6,20
GW190803_022701-v2,H1,Critical Density (kg/m^3),6,21
GW190803_022701-v2,H1,Boltzmann Constant (J/K),6,22
GW190803_022701-v2,H1,Baryon-to-Photon Ratio,6,23
GW190803_022701-v2,H1,Tau Mass (kg),6,24
GW190803_022701-v2,H1,Planck Constant (J·s),6,25
GW190803_022701-v2,H1,Square Root of 3,3,26
GW190803_022701-v2,H1,Pi,1,27
GW190803_022701-v2,H1,Solar Mass (kg),0,28
GW190803_022701-v2,H1,Solar Radius (m),0,29
GW190803_022701-v2,H1,Speed of Light (m/s),0,30
GW190803_022701-v2,H1,Planck Temperature (K),0,31
GW190803_022701-v2,H1,Square Root of 5,0,32
GW190803_022701-v2,H1,Hubble Constant (km/s/Mpc),0,33
GW190803_022701-v2,H1,Phi Squared,0,34
GW190803_022701-v2,H1,Parsec (m),0,35
GW190803_022701-v2,H1,Khinchin’s Constant,0,36
GW190803_022701-v2,H1,Gas Constant R (J/(mol·K)),0,37
GW190803_022701-v2,H1,Feigenbaum Delta,0,38
GW190803_022701-v2,H1,Feigenbaum Alpha,0,39
GW190803_022701-v2,H1,Euler’s Number,0,40
GW190803_022701-v2,H1,Earth Radius (m),0,41
GW190803_022701-v2,H1,Earth Mass (kg),0,42
GW190803_022701-v2,H1,Coulomb Constant (N m^2 C^-2),0,43
GW190803_022701-v2,H1,Cosmic Microwave Background Temp (K),0,44
GW190803_022701-v2,H1,Avogadro Constant (1/mol),0,45
GW190803_022701-v2,H1,Astronomical Unit (m),0,46
GW190803_022701-v2,H1,Two Pi,0,47
GW190803_022701-v2,L1,Catalan’s Constant,37,1
GW190803_022701-v2,L1,Apéry’s Constant (zeta(3)),10,2
GW190803_022701-v2,L1,Absolute Zero (K),6,3
GW190803_022701-v2,L1,Planck Length (m),6,4
GW190803_022701-v2,L1,Planck Charge (C),6,5
GW190803_022701-v2,L1,Planck Mass (kg),6,6
GW190803_022701-v2,L1,Planck Time (s),6,7
GW190803_022701-v2,L1,Neutron Mass (kg),6,8
GW190803_022701-v2,L1,Muon Mass (kg),6,9
GW190803_022701-v2,L1,Gravitational Constant (m^3 kg^-1 s^-2),6,10
GW190803_022701-v2,L1,Proton Mass (kg),6,11
GW190803_022701-v2,L1,Fine-Structure Constant,6,12
GW190803_022701-v2,L1,Reduced Planck Constant (J·s),6,13
GW190803_022701-v2,L1,Planck Constant (J·s),6,14
GW190803_022701-v2,L1,Elementary Charge (C),6,15
GW190803_022701-v2,L1,Electron Mass (kg),6,16
GW190803_022701-v2,L1,Tau Mass (kg),6,17
GW190803_022701-v2,L1,Baryon-to-Photon Ratio,6,18
GW190803_022701-v2,L1,Boltzmann Constant (J/K),6,19
GW190803_022701-v2,L1,Critical Density (kg/m^3),6,20
GW190803_022701-v2,L1,Plastic Constant,5,21
GW190803_022701-v2,L1,Euler–Mascheroni Constant,4,22
GW190803_022701-v2,L1,Golden Ratio Conjugate,4,23
GW190803_022701-v2,L1,Square Root of 2,3,24
GW190803_022701-v2,L1,Golden Ratio,3,25
GW190803_022701-v2,L1,Square Root of 3,1,26
GW190803_022701-v2,L1,Square Root of 5,1,27
GW190803_022701-v2,L1,Feigenbaum Alpha,1,28
